%DAWG J2 VIIRS RSR Release V1 Band I5 S0
%Based upon VCST August 7, 2018 RSR Analysis                                                                                                                                           
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017            
%Detector numbering given in "Sensor" order (1st detector in along track direction is assigned #1)
%Bnd    det    SS         wvl_nm             RSR              SNR     SNR_Thresh  QF      UAID                              
 I5     19     0      2172.0050000        0.0001270        0.0229408     0.150     1     4402674
 I5     19     0      2188.0100000       -0.0000997       -0.0319693     0.150     1     4402674
 I5     19     0      2203.9950000        0.0001695       -0.0210135     0.150     1     4402674
 I5     19     0      2219.9950000       -0.0000034        0.0332821     0.150     1     4402674
 I5     19     0      2235.9800000        0.0000869       -0.0290434     0.150     1     4402674
 I5     19     0      2252.0050000        0.0001108       -0.0264721     0.150     1     4402674
 I5     19     0      2264.0000000        0.0000208        0.0399162     0.150     1     4402675
 I5     19     0      2280.0050000        0.0001096       -0.0190891     0.150     1     4402675
 I5     19     0      2296.0000000        0.0000011        0.0070105     0.150     1     4402675
 I5     19     0      2311.9850000        0.0000865        0.0560840     0.150     1     4402675
 I5     19     0      2327.9950000       -0.0000414        0.0768115     0.150     1     4402675
 I5     19     0      2343.9950000       -0.0000453        0.0341399     0.150     1     4402675
 I5     19     0      2359.9900000        0.0000106        0.0599691     0.150     1     4402675
 I5     19     0      2375.9900000        0.0000217        0.0174642     0.150     1     4402675
 I5     19     0      2391.9950000        0.0000813        0.0706934     0.150     1     4402675
 I5     19     0      2407.9950000        0.0001389        0.0280531     0.150     1     4402675
 I5     19     0      2424.0100000       -0.0001102       -0.0122382     0.150     1     4402675
 I5     19     0      2434.0000000        0.0000824        0.0412426     0.150     1     4402676
 I5     19     0      2449.9950000       -0.0001770        0.0047406     0.150     1     4402676
 I5     19     0      2465.9950000        0.0000458       -0.0221221     0.150     1     4402676
 I5     19     0      2482.0100000        0.0001395        0.0453106     0.150     1     4402676
 I5     19     0      2498.0100000        0.0000473        0.0168159     0.150     1     4402676
 I5     19     0      2514.0150000        0.0001001       -0.0159809     0.150     1     4402676
 I5     19     0      2530.0000000        0.0000336        0.0057664     0.150     1     4402676
 I5     19     0      2546.0000000        0.0000284        0.0120212     0.150     1     4402676
 I5     19     0      2562.0050000        0.0001030        0.0241747     0.150     1     4402676
 I5     19     0      2577.9950000        0.0001089        0.0388533     0.150     1     4402676
 I5     19     0      2593.9950000       -0.0002209        0.0039689     0.150     1     4402676
 I5     19     0      2610.0000000        0.0001986        0.0075449     0.150     1     4402676
 I5     19     0      2626.0050000        0.0000864        0.0536184     0.150     1     4402676
 I5     19     0      2642.0000000        0.0002042       -0.0349700     0.150     1     4402676
 I5     19     0      2658.0000000       -0.0000654        0.0412577     0.150     1     4402676
 I5     19     0      2673.9900000        0.0000797        0.0271978     0.150     1     4402676
 I5     19     0      2690.0050000        0.0000378        0.0233286     0.150     1     4402676
 I5     19     0      2706.0000000       -0.0000004       -0.0003255     0.150     1     4402676
 I5     19     0      2721.9950000        0.0000383        0.0240532     0.150     1     4402676
 I5     19     0      2738.0050000       -0.0000961        0.0599524     0.150     1     4402676
 I5     19     0      2754.0000000        0.0000089        0.0025785     0.150     1     4402676
 I5     19     0      2769.9950000       -0.0000145        0.0199241     0.150     1     4402676
 I5     19     0      2786.0100000       -0.0000486        0.0585417     0.150     1     4402676
 I5     19     0      2801.9900000       -0.0000613        0.0545373     0.150     1     4402676
 I5     19     0      2817.9950000       -0.0000563        0.0208263     0.150     1     4402676
 I5     19     0      2833.9950000        0.0000130       -0.0456505     0.150     1     4402676
 I5     19     0      2850.0000000        0.0000923        0.0332229     0.150     1     4402676
 I5     19     0      2866.0050000       -0.0000004        0.0343018     0.150     1     4402676
 I5     19     0      2882.0000000       -0.0000516        0.0058207     0.150     1     4402676
 I5     19     0      2898.0000000        0.0000061        0.0293139     0.150     1     4402676
 I5     19     0      2914.0000000       -0.0000129        0.0205900     0.150     1     4402676
 I5     19     0      2930.0100000       -0.0000644        0.0095824     0.150     1     4402676
 I5     19     0      2956.0250000        0.0000175        0.0823158     0.150     1     4402677
 I5     19     0      3011.9850000        0.0000745        0.0391562     0.150     1     4402677
 I5     19     0      3068.0750000        0.0001530       -0.0070019     0.150     1     4402677
 I5     19     0      3124.0000000        0.0002449        0.0122809     0.150     1     4402677
 I5     19     0      3180.0100000        0.0000163        0.0096576     0.150     1     4402677
 I5     19     0      3236.0550000       -0.0000314        0.0088849     0.150     1     4402677
 I5     19     0      3291.9650000       -0.0000176        0.0246241     0.150     1     4402677
 I5     19     0      3348.0650000        0.0001806        0.0390422     0.150     1     4402677
 I5     19     0      3404.0050000        0.0000460        0.0081617     0.150     1     4402677
 I5     19     0      3460.0350000       -0.0000755       -0.0406615     0.150     1     4402677
 I5     19     0      3516.1050000        0.0000870        0.0598626     0.150     1     4402677
 I5     19     0      3571.9600000        0.0000286        0.0086867     0.150     1     4402677
 I5     19     0      3628.0850000       -0.0000830        0.0255942     0.150     1     4402677
 I5     19     0      3684.0800000       -0.0000666        0.0090708     0.150     1     4402677
 I5     19     0      3740.0450000        0.0001289       -0.0124449     0.150     1     4402677
 I5     19     0      3795.9650000       -0.0000236       -0.0436465     0.150     1     4402677
 I5     19     0      3851.9500000       -0.0000824        0.0086214     0.150     1     4402677
 I5     19     0      3907.9400000        0.0000193        0.0440369     0.150     1     4402677
 I5     19     0      3964.0450000       -0.0001081        0.0074059     0.150     1     4402677
 I5     19     0      4020.0150000        0.0003407        0.0023242     0.150     1     4402677
 I5     19     0      4076.0100000       -0.0000717       -0.0325922     0.150     1     4402677
 I5     19     0      4132.0550000        0.0000537       -0.0348053     0.150     1     4402677
 I5     19     0      4187.9600000       -0.0000849        0.0167947     0.150     1     4402677
 I5     19     0      4243.8950000        0.0000629        0.0409871     0.150     1     4402677
 I5     19     0      4300.0200000        0.0001275        0.0802132     0.150     1     4402677
 I5     19     0      4355.9600000        0.0001198       -0.0210679     0.150     1     4402677
 I5     19     0      4412.0350000        0.0000071       -0.0042246     0.150     1     4402677
 I5     19     0      4467.9650000       -0.0001024        0.0160065     0.150     1     4402677
 I5     19     0      4523.9900000        0.0000458        0.0627499     0.150     1     4402677
 I5     19     0      4579.9250000        0.0000243        0.0637313     0.150     1     4402677
 I5     19     0      4636.0100000       -0.0000504        0.0397754     0.150     1     4402677
 I5     19     0      4692.1000000        0.0000353        0.0055476     0.150     1     4402677
 I5     19     0      4748.0100000       -0.0000370       -0.0296346     0.150     1     4402677
 I5     19     0      4804.0050000        0.0000415        0.0634164     0.150     1     4402677
 I5     19     0      4859.9650000        0.0000133        0.0532727     0.150     1     4402677
 I5     19     0      4915.9700000       -0.0000519        0.0412054     0.150     1     4402677
 I5     19     0      4971.9850000        0.0000151        0.0332822     0.150     1     4402677
 I5     19     0      5028.1000000       -0.0000860        0.0234726     0.150     1     4402677
 I5     19     0      5084.0200000       -0.0000553        0.0241717     0.150     1     4402677
 I5     19     0      5140.0000000        0.0000736       -0.0342538     0.150     1     4402677
 I5     19     0      5195.9500000        0.0000349        0.0059497     0.150     1     4402677
 I5     19     0      5251.9450000       -0.0001304        0.0044471     0.150     1     4402677
 I5     19     0      5308.0450000        0.0000826       -0.0496285     0.150     1     4402677
 I5     19     0      5364.0500000       -0.0001609        0.0521623     0.150     1     4402677
 I5     19     0      5419.9400000        0.0001009        0.0294386     0.150     1     4402677
 I5     19     0      5476.0050000        0.0000738        0.0192062     0.150     1     4402677
 I5     19     0      5520.0500000        0.0000538        0.0226120     0.150     1     4402678
 I5     19     0      5579.9800000        0.0001052       -0.0461749     0.150     1     4402678
 I5     19     0      5640.0550000        0.0001890        0.0331643     0.150     1     4402678
 I5     19     0      5699.9050000        0.0000158       -0.0072572     0.150     1     4402678
 I5     19     0      5759.9850000        0.0000639        0.0276675     0.150     1     4402678
 I5     19     0      5819.9850000       -0.0001156       -0.0288234     0.150     1     4402678
 I5     19     0      5880.0450000       -0.0000144        0.0036293     0.150     1     4402678
 I5     19     0      5939.9900000        0.0000392        0.0259343     0.150     1     4402678
 I5     19     0      6000.0400000       -0.0000467       -0.0198380     0.150     1     4402678
 I5     19     0      6060.0500000       -0.0000891        0.0173110     0.150     1     4402678
 I5     19     0      6119.9850000       -0.0000528       -0.0380345     0.150     1     4402678
 I5     19     0      6180.0050000        0.0000471        0.0273432     0.150     1     4402678
 I5     19     0      6239.9800000        0.0000415        0.0346149     0.150     1     4402678
 I5     19     0      6299.9700000       -0.0001400        0.0033555     0.150     1     4402678
 I5     19     0      6360.0300000        0.0000052        0.0279745     0.150     1     4402678
 I5     19     0      6420.0300000       -0.0000103        0.0647136     0.150     1     4402678
 I5     19     0      6480.0800000        0.0000027        0.0322732     0.150     1     4402678
 I5     19     0      6539.9200000        0.0001733       -0.0084169     0.150     1     4402678
 I5     19     0      6599.9750000        0.0001827        0.0463791     0.150     1     4402678
 I5     19     0      6660.0150000        0.0001348        0.0202367     0.150     1     4402678
 I5     19     0      6720.0300000       -0.0000320        0.0067968     0.150     1     4402678
 I5     19     0      6779.9700000        0.0001209        0.0760066     0.150     1     4402678
 I5     19     0      6840.0600000        0.0001965        0.0009767     0.150     1     4402678
 I5     19     0      6900.0450000        0.0000475        0.0360564     0.150     1     4402678
 I5     19     0      6959.9750000        0.0000431       -0.0063496     0.150     1     4402678
 I5     19     0      7019.9150000        0.0000834        0.0181724     0.150     1     4402678
 I5     19     0      7079.9500000       -0.0000074        0.0354610     0.150     1     4402678
 I5     19     0      7150.1150000       -0.0000534       -0.0058626     0.150     1     4402679
 I5     19     0      7270.0050000        0.0000475       -0.0095681     0.150     1     4402679
 I5     19     0      7390.0650000        0.0000631        0.0266337     0.150     1     4402679
 I5     19     0      7510.1900000        0.0001401       -0.0026869     0.150     1     4402679
 I5     19     0      7630.0350000        0.0001012        0.0325973     0.150     1     4402679
 I5     19     0      7750.0050000        0.0000317        0.0076770     0.150     1     4402679
 I5     19     0      7869.8350000       -0.0000328        0.0477425     0.150     1     4402679
 I5     19     0      7990.0550000        0.0000244        0.0666291     0.150     1     4402679
 I5     19     0      8109.9050000       -0.0000402        0.0168387     0.150     1     4402679
 I5     19     0      8230.0150000       -0.0001719        0.0078569     0.150     1     4402679
 I5     19     0      8349.8650000        0.0001174        0.0236262     0.150     1     4402679
 I5     19     0      8469.8050000       -0.0000038        0.0256252     0.150     1     4402679
 I5     19     0      8589.8400000        0.0000566        0.0989619     0.150     1     4402679
 I5     19     0      8710.0750000        0.0000274        0.0408245     0.150     1     4402679
 I5     19     0      8830.0450000       -0.0000741        0.0329777     0.150     1     4402679
 I5     19     0      8950.0600000       -0.0000922       -0.0169814     0.150     1     4402679
 I5     19     0      9070.0250000        0.0000956        0.0107209     0.150     1     4402679
 I5     19     0      9189.9300000        0.0000908        0.0372611     0.150     1     4402679
 I5     19     0      9309.8700000       -0.0000538        0.0168038     0.150     1     4402679
 I5     19     0      9429.9250000        0.0001459        0.0342018     0.150     1     4402679
 I5     19     0      9550.1500000        0.0001053        0.0022485     0.150     1     4402679
 I5     19     0      9669.9800000        0.0000837       -0.0134215     0.150     1     4402679
 I5     19     0      9756.9200000        0.0001102        0.0303234     0.150     1     4402680
 I5     19     0      9852.0000000        0.0001920        0.0130607     0.150     1     4402680
 I5     19     0      9946.9050000        0.0001074        0.0163955     0.150     1     4402680
 I5     19     0     10042.0000000        0.0002156        0.0400135     0.150     1     4402680
 I5     19     0     10137.0500000        0.0010015        0.4563076     0.150     0     4402680
 I5     19     0     10232.1000000        0.0008707        0.4840617     0.150     0     4402680
 I5     19     0     10327.0500000        0.0010859        0.5918423     0.150     0     4402680
 I5     19     0     10411.9500000        0.0025330        1.3391087     0.150     0     4402670
 I5     19     0     10492.1000000        0.0109600        5.4279182     0.150     0     4402670
 I5     19     0     10572.0500000        0.0825830       37.4740944     0.150     0     4402670
 I5     19     0     10651.9000000        0.6377201      188.8544987     0.150     0     4402670
 I5     19     0     10731.9000000        1.0000000      349.9852308     0.150     0     4402670
 I5     19     0     10812.0000000        0.9884774      341.6092431     0.150     0     4402670
 I5     19     0     10891.9000000        0.9538174      293.8224445     0.150     0     4402670
 I5     19     0     10972.0500000        0.9218369      301.6103017     0.150     0     4402670
 I5     19     0     11052.1500000        0.9063286      292.6144157     0.150     0     4402670
 I5     19     0     11132.0500000        0.8885851      269.5274826     0.150     0     4402670
 I5     19     0     11212.0000000        0.8532559      255.1658066     0.150     0     4402670
 I5     19     0     11291.9500000        0.8279223      245.3899405     0.150     0     4402670
 I5     19     0     11372.0000000        0.8012024      221.5354894     0.150     0     4402670
 I5     19     0     11451.9500000        0.8043991      219.8337955     0.150     0     4402670
 I5     19     0     11531.9000000        0.8232109      212.8903390     0.150     0     4402670
 I5     19     0     11612.0500000        0.8271688      205.9022135     0.150     0     4402670
 I5     19     0     11692.0000000        0.8273204      193.8126405     0.150     0     4402670
 I5     19     0     11772.0500000        0.7880297      168.7843015     0.150     0     4402670
 I5     19     0     11852.0000000        0.7843801      167.5016657     0.150     0     4402670
 I5     19     0     11932.0500000        0.7813641      154.8604107     0.150     0     4402670
 I5     19     0     12011.9000000        0.7324550      142.0594549     0.150     0     4402670
 I5     19     0     12092.0000000        0.6905725      123.7462645     0.150     0     4402670
 I5     19     0     12172.0000000        0.6406576      110.7220766     0.150     0     4402670
 I5     19     0     12252.0000000        0.6128484      102.5968801     0.150     0     4402670
 I5     19     0     12331.8500000        0.5554919       89.5354663     0.150     0     4402670
 I5     19     0     12412.0000000        0.4367510       67.6501149     0.150     0     4402670
 I5     19     0     12492.0500000        0.2060364       31.0472331     0.150     0     4402670
 I5     19     0     12571.9500000        0.0627583        9.1116874     0.150     0     4402670
 I5     19     0     12652.1000000        0.0178789        2.4638976     0.150     0     4402670
 I5     19     0     12732.0500000        0.0056976        0.7168283     0.150     0     4402670
 I5     19     0     12797.1500000        0.0026061        0.2960561     0.150     0     4402680
 I5     19     0     12891.9000000        0.0002542        0.0429329     0.150     1     4402680
 I5     19     0     12986.9000000        0.0003540        0.0585483     0.150     1     4402680
 I5     19     0     13081.9000000        0.0000361        0.0249056     0.150     1     4402680
 I5     19     0     13177.0000000       -0.0000893        0.0166615     0.150     1     4402680
 I5     19     0     13272.1500000        0.0002199        0.0233211     0.150     1     4402680
 I5     19     0     13366.9500000       -0.0000047        0.0481606     0.150     1     4402680
 I5     19     0     13462.0500000        0.0001367        0.0266517     0.150     1     4402680
 I5     19     0     13557.1000000        0.0000990       -0.0101891     0.150     1     4402680
 I5     19     0     13651.8500000        0.0000277        0.0920448     0.150     1     4402680
 I5     19     0     13747.1000000       -0.0000446        0.0056624     0.150     1     4402680
 I5     19     0     13841.9500000        0.0000566        0.0099421     0.150     1     4402680
 I5     19     0     13937.1000000        0.0000687        0.0735855     0.150     1     4402680
 I5     19     0     14031.8500000        0.0000592       -0.0462190     0.150     1     4402680
 I5     19     0     14126.9500000       -0.0000514        0.0044743     0.150     1     4402680
 I5     19     0     14221.9500000        0.0001353       -0.0090084     0.150     1     4402680
 I5     19     0     14317.0000000       -0.0000008       -0.0129876     0.150     1     4402680
 I5     19     0     14411.9000000       -0.0000022       -0.0060702     0.150     1     4402680
 I5     19     0     14507.1500000       -0.0000176        0.0233725     0.150     1     4402680
 I5     19     0     14602.0500000        0.0000263        0.0383704     0.150     1     4402680
 I5     19     0     14697.0000000       -0.0001612        0.0153406     0.150     1     4402680
 I5     19     0     14792.1000000        0.0000213       -0.0170849     0.150     1     4402680
 I5     19     0     14886.9500000        0.0000688        0.0688694     0.150     1     4402680
 I5     19     0     14982.0500000        0.0001294        0.0047497     0.150     1     4402680
 I5     19     0     15076.9000000        0.0000496        0.0689709     0.150     1     4402680
 I5     19     0     15171.9500000       -0.0000537        0.0086468     0.150     1     4402680
 I5     19     0     15267.0500000        0.0000342        0.0756211     0.150     1     4402680
 I5     19     0     15362.0500000       -0.0000871        0.0715080     0.150     1     4402680
 I5     19     0     15457.0000000        0.0001435        0.0237361     0.150     1     4402680
 I5     19     0     15552.0000000        0.0000390        0.0631217     0.150     1     4402680
 I5     19     0     15647.1000000        0.0002234        0.0272555     0.150     1     4402680
 I5     19     0     15741.9500000        0.0000196        0.0360518     0.150     1     4402680
 I5     19     0     15837.0000000        0.0000681        0.0025232     0.150     1     4402680
 I5     19     0     15932.0500000       -0.0000280        0.0172113     0.150     1     4402680
 I5     19     0     16027.0000000       -0.0000136       -0.0149813     0.150     1     4402680
 I5     19     0     16121.9500000       -0.0001293        0.0407792     0.150     1     4402680
 I5     20     0      1804.0100000        0.0005450        0.0433638     0.200     1     4402845
 I5     20     0      1820.0000000       -0.0004635        0.0826002     0.200     1     4402845
 I5     20     0      1836.0150000        0.0008395        0.1424888     0.200     1     4402845
 I5     20     0      1852.0000000        0.0007132        0.0862937     0.200     1     4402845
 I5     20     0      1867.9850000       -0.0001753        0.0467237     0.200     1     4402845
 I5     20     0      1883.9900000        0.0003143        0.0029330     0.200     1     4402845
 I5     20     0      1900.0000000       -0.0007899        0.0420462     0.200     1     4402845
 I5     20     0      1916.0100000       -0.0007085        0.0466769     0.200     1     4402845
 I5     20     0      1932.0100000        0.0007212        0.0252895     0.200     1     4402845
 I5     20     0      1948.0050000        0.0003697       -0.0125656     0.200     1     4402845
 I5     20     0      1963.9950000        0.0003533       -0.0146931     0.200     1     4402845
 I5     20     0      1980.0150000       -0.0004616        0.0442082     0.200     1     4402845
 I5     20     0      1995.9850000       -0.0005608        0.1192402     0.200     1     4402845
 I5     20     0      2011.9800000       -0.0007017        0.0043542     0.200     1     4402845
 I5     20     0      2027.9800000       -0.0004297        0.0399235     0.200     1     4402845
 I5     20     0      2043.9950000        0.0004559        0.0704829     0.200     1     4402845
 I5     20     0      2059.9950000        0.0001777        0.0694093     0.200     1     4402845
 I5     20     0      2076.0050000        0.0016326        0.1152216     0.200     1     4402845
 I5     20     0      2092.0050000       -0.0002071       -0.0513742     0.200     1     4402845
 I5     20     0      2108.0000000       -0.0001364        0.1282390     0.200     1     4402845
 I5     20     0      2124.0200000       -0.0004708        0.0257524     0.200     1     4402845
 I5     20     0      2140.0050000       -0.0009650        0.0075931     0.200     1     4402845
 I5     20     0      2155.9950000       -0.0004641        0.0103168     0.200     1     4402845
 I5     20     0      2172.0050000        0.0012468        0.0150089     0.200     1     4402845
 I5     20     0      2188.0100000        0.0002679       -0.0089639     0.200     1     4402845
 I5     20     0      2203.9950000        0.0003915        0.0642231     0.200     1     4402845
 I5     20     0      2219.9950000       -0.0002863        0.0340576     0.200     1     4402845
 I5     20     0      2235.9800000        0.0001353        0.0974021     0.200     1     4402845
 I5     20     0      2252.0050000       -0.0004399        0.0676886     0.200     1     4402845
 I5     20     0      2264.0000000        0.0004014       -0.0334170     0.200     1     4402846
 I5     20     0      2280.0050000        0.0005357        0.0585470     0.200     1     4402846
 I5     20     0      2296.0000000        0.0011330        0.1221382     0.200     1     4402846
 I5     20     0      2311.9850000       -0.0002956        0.0171725     0.200     1     4402846
 I5     20     0      2327.9950000       -0.0006291       -0.0035545     0.200     1     4402846
 I5     20     0      2343.9950000        0.0007954        0.0532423     0.200     1     4402846
 I5     20     0      2359.9900000        0.0008127       -0.0085228     0.200     1     4402846
 I5     20     0      2375.9900000       -0.0012709       -0.0386031     0.200     1     4402846
 I5     20     0      2391.9950000       -0.0001163        0.0727034     0.200     1     4402846
 I5     20     0      2407.9950000       -0.0002058        0.0284791     0.200     1     4402846
 I5     20     0      2424.0100000        0.0003830        0.0829802     0.200     1     4402846
 I5     20     0      2434.0000000        0.0005257        0.0121950     0.200     1     4402847
 I5     20     0      2449.9950000        0.0005602        0.0343247     0.200     1     4402847
 I5     20     0      2465.9950000        0.0003919        0.0358981     0.200     1     4402847
 I5     20     0      2482.0100000       -0.0001848       -0.0095686     0.200     1     4402847
 I5     20     0      2498.0100000        0.0003956       -0.0720267     0.200     1     4402847
 I5     20     0      2514.0150000       -0.0001309        0.0511983     0.200     1     4402847
 I5     20     0      2530.0000000       -0.0005414       -0.0307204     0.200     1     4402847
 I5     20     0      2546.0000000        0.0006180        0.0152886     0.200     1     4402847
 I5     20     0      2562.0050000        0.0000151       -0.0171909     0.200     1     4402847
 I5     20     0      2577.9950000        0.0004814       -0.0063926     0.200     1     4402847
 I5     20     0      2593.9950000        0.0001223        0.1379919     0.200     1     4402847
 I5     20     0      2610.0000000       -0.0003125        0.0032096     0.200     1     4402847
 I5     20     0      2626.0050000       -0.0005231        0.1548080     0.200     1     4402847
 I5     20     0      2642.0000000       -0.0005555        0.0716840     0.200     1     4402847
 I5     20     0      2658.0000000       -0.0004264        0.1062486     0.200     1     4402847
 I5     20     0      2673.9900000        0.0004178        0.0624344     0.200     1     4402847
 I5     20     0      2690.0050000        0.0005883        0.0492914     0.200     1     4402847
 I5     20     0      2706.0000000       -0.0009599        0.0025392     0.200     1     4402847
 I5     20     0      2721.9950000       -0.0003300       -0.1205500     0.200     1     4402847
 I5     20     0      2738.0050000       -0.0004578        0.0092379     0.200     1     4402847
 I5     20     0      2754.0000000        0.0002676        0.0195557     0.200     1     4402847
 I5     20     0      2769.9950000        0.0009325        0.0796927     0.200     1     4402847
 I5     20     0      2786.0100000       -0.0010336        0.0396868     0.200     1     4402847
 I5     20     0      2801.9900000       -0.0002462       -0.0565677     0.200     1     4402847
 I5     20     0      2817.9950000        0.0005622       -0.0419227     0.200     1     4402847
 I5     20     0      2833.9950000        0.0003856       -0.0143338     0.200     1     4402847
 I5     20     0      2850.0000000       -0.0007346       -0.0637846     0.200     1     4402847
 I5     20     0      2866.0050000        0.0005994        0.0594917     0.200     1     4402847
 I5     20     0      2882.0000000       -0.0004081       -0.0594165     0.200     1     4402847
 I5     20     0      2898.0000000        0.0000623       -0.0163086     0.200     1     4402847
 I5     20     0      2914.0000000        0.0002186        0.0056146     0.200     1     4402847
 I5     20     0      2930.0100000        0.0001471       -0.0108423     0.200     1     4402847
 I5     20     0      2956.0250000       -0.0006412        0.0963995     0.200     1     4402848
 I5     20     0      3011.9850000        0.0007177        0.0228535     0.200     1     4402848
 I5     20     0      3068.0750000       -0.0000498        0.1361005     0.200     1     4402848
 I5     20     0      3124.0000000       -0.0003789       -0.0216890     0.200     1     4402848
 I5     20     0      3180.0100000        0.0011778        0.0717701     0.200     1     4402848
 I5     20     0      3236.0550000        0.0002570        0.0114564     0.200     1     4402848
 I5     20     0      3291.9650000        0.0006503        0.0631479     0.200     1     4402848
 I5     20     0      3348.0650000        0.0004473       -0.0689339     0.200     1     4402848
 I5     20     0      3404.0050000        0.0007016       -0.0060122     0.200     1     4402848
 I5     20     0      3460.0350000        0.0002430        0.0307094     0.200     1     4402848
 I5     20     0      3516.1050000        0.0002084        0.1085470     0.200     1     4402848
 I5     20     0      3571.9600000        0.0006992        0.0083646     0.200     1     4402848
 I5     20     0      3628.0850000        0.0003572       -0.0910745     0.200     1     4402848
 I5     20     0      3684.0800000        0.0005533        0.0871176     0.200     1     4402848
 I5     20     0      3740.0450000        0.0002181        0.0575325     0.200     1     4402848
 I5     20     0      3795.9650000       -0.0006971        0.0962231     0.200     1     4402848
 I5     20     0      3851.9500000        0.0009937        0.1112479     0.200     1     4402848
 I5     20     0      3907.9400000       -0.0000484       -0.0045727     0.200     1     4402848
 I5     20     0      3964.0450000       -0.0005709       -0.0656998     0.200     1     4402848
 I5     20     0      4020.0150000        0.0002468        0.1445132     0.200     1     4402848
 I5     20     0      4076.0100000        0.0006032       -0.1199276     0.200     1     4402848
 I5     20     0      4132.0550000       -0.0005465        0.0986045     0.200     1     4402848
 I5     20     0      4187.9600000        0.0002673       -0.0248103     0.200     1     4402848
 I5     20     0      4243.8950000        0.0004923       -0.0282681     0.200     1     4402848
 I5     20     0      4300.0200000        0.0001017        0.1234000     0.200     1     4402848
 I5     20     0      4355.9600000       -0.0002235        0.0022596     0.200     1     4402848
 I5     20     0      4412.0350000        0.0005171        0.0399026     0.200     1     4402848
 I5     20     0      4467.9650000        0.0002249        0.0316676     0.200     1     4402848
 I5     20     0      4523.9900000        0.0003231        0.0959470     0.200     1     4402848
 I5     20     0      4579.9250000        0.0004125       -0.0058019     0.200     1     4402848
 I5     20     0      4636.0100000        0.0013093        0.0478367     0.200     1     4402848
 I5     20     0      4692.1000000        0.0004215       -0.0337713     0.200     1     4402848
 I5     20     0      4748.0100000       -0.0000231        0.1071565     0.200     1     4402848
 I5     20     0      4804.0050000        0.0000043        0.0194528     0.200     1     4402848
 I5     20     0      4859.9650000       -0.0007369        0.0417216     0.200     1     4402848
 I5     20     0      4915.9700000        0.0001550       -0.1516390     0.200     1     4402848
 I5     20     0      4971.9850000        0.0002110        0.0158387     0.200     1     4402848
 I5     20     0      5028.1000000        0.0010178       -0.0139016     0.200     1     4402848
 I5     20     0      5084.0200000       -0.0005858       -0.0156580     0.200     1     4402848
 I5     20     0      5140.0000000        0.0004084       -0.0452293     0.200     1     4402848
 I5     20     0      5195.9500000        0.0006550        0.0969817     0.200     1     4402848
 I5     20     0      5251.9450000       -0.0001511       -0.0963806     0.200     1     4402848
 I5     20     0      5308.0450000        0.0007076        0.0341270     0.200     1     4402848
 I5     20     0      5364.0500000        0.0000523        0.1137048     0.200     1     4402848
 I5     20     0      5419.9400000        0.0000716        0.0360261     0.200     1     4402848
 I5     20     0      5476.0050000       -0.0010169        0.0228430     0.200     1     4402848
 I5     20     0      5520.0500000       -0.0004541       -0.0892545     0.200     1     4402849
 I5     20     0      5579.9800000        0.0002071       -0.0995011     0.200     1     4402849
 I5     20     0      5640.0550000        0.0002359       -0.0614512     0.200     1     4402849
 I5     20     0      5699.9050000        0.0005856        0.0592129     0.200     1     4402849
 I5     20     0      5759.9850000        0.0004660       -0.0091417     0.200     1     4402849
 I5     20     0      5819.9850000        0.0008200        0.0274867     0.200     1     4402849
 I5     20     0      5880.0450000        0.0008877       -0.0615978     0.200     1     4402849
 I5     20     0      5939.9900000        0.0001376        0.0290236     0.200     1     4402849
 I5     20     0      6000.0400000        0.0003891       -0.1021880     0.200     1     4402849
 I5     20     0      6060.0500000       -0.0000465       -0.0606809     0.200     1     4402849
 I5     20     0      6119.9850000        0.0001107       -0.0078604     0.200     1     4402849
 I5     20     0      6180.0050000       -0.0005865       -0.0105923     0.200     1     4402849
 I5     20     0      6239.9800000        0.0001777        0.0175273     0.200     1     4402849
 I5     20     0      6299.9700000        0.0001985       -0.0391749     0.200     1     4402849
 I5     20     0      6360.0300000       -0.0004463        0.0570718     0.200     1     4402849
 I5     20     0      6420.0300000       -0.0004836        0.0570752     0.200     1     4402849
 I5     20     0      6480.0800000       -0.0005002        0.0701965     0.200     1     4402849
 I5     20     0      6539.9200000       -0.0005817        0.0673172     0.200     1     4402849
 I5     20     0      6599.9750000       -0.0005662        0.0271090     0.200     1     4402849
 I5     20     0      6660.0150000        0.0003809        0.0791738     0.200     1     4402849
 I5     20     0      6720.0300000       -0.0004253       -0.0180050     0.200     1     4402849
 I5     20     0      6779.9700000        0.0004992        0.0058306     0.200     1     4402849
 I5     20     0      6840.0600000       -0.0001277        0.0459498     0.200     1     4402849
 I5     20     0      6900.0450000        0.0011970        0.0157917     0.200     1     4402849
 I5     20     0      6959.9750000        0.0002741       -0.0151301     0.200     1     4402849
 I5     20     0      7019.9150000        0.0008385       -0.0032728     0.200     1     4402849
 I5     20     0      7079.9500000        0.0001613        0.0315823     0.200     1     4402849
 I5     20     0      7150.1150000       -0.0001188        0.0185767     0.200     1     4402850
 I5     20     0      7270.0050000        0.0002204       -0.0328452     0.200     1     4402850
 I5     20     0      7390.0650000        0.0010631        0.0456035     0.200     1     4402850
 I5     20     0      7510.1900000        0.0001681        0.0760066     0.200     1     4402850
 I5     20     0      7630.0350000       -0.0005999        0.0606821     0.200     1     4402850
