%DAWG J2 VIIRS RSR Release V1 Band M16A
%Based upon VCST August 7, 2018 RSR Analysis                                                                                                                                           
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017            
%Detector numbering given in "Sensor" order (1st detector in along track direction is assigned #1)
%Bnd    det    SS         wvl_nm             RSR              SNR     SNR_Thresh  QF      UAID                              
M16A     1     0     13627.0000000       -0.0000270        0.0529274     0.200     1     4402917
M16A     1     0     13757.1500000        0.0000738        0.0276557     0.200     1     4402917
M16A     1     0     13886.9000000        0.0000122        0.0657752     0.200     1     4402917
M16A     1     0     14017.0000000        0.0000500        0.0704449     0.200     1     4402917
M16A     1     0     14146.9500000        0.0000507        0.0214782     0.200     1     4402917
M16A     1     0     14277.0000000        0.0001181        0.0264680     0.200     1     4402917
M16A     1     0     14407.0000000        0.0000539        0.0926055     0.200     1     4402917
M16A     1     0     14537.0500000        0.0000233        0.0148652     0.200     1     4402917
M16A     1     0     14666.9500000       -0.0000623        0.0121279     0.200     1     4402917
M16A     1     0     14796.9500000       -0.0000023        0.0451227     0.200     1     4402917
M16A     1     0     14927.0000000       -0.0000462       -0.0366901     0.200     1     4402917
M16A     1     0     15057.0500000       -0.0000068        0.0323045     0.200     1     4402917
M16A     1     0     15187.0000000       -0.0000214        0.0121358     0.200     1     4402917
M16A     1     0     15317.0000000        0.0000569        0.0378440     0.200     1     4402917
M16A     1     0     15447.0000000       -0.0000999        0.0347436     0.200     1     4402917
M16A     1     0     15576.9500000       -0.0000345        0.0209970     0.200     1     4402917
M16A     1     0     15706.9500000        0.0000334        0.0331524     0.200     1     4402917
M16A     1     0     15837.0000000        0.0000026       -0.0042370     0.200     1     4402917
M16A     1     0     15967.0500000        0.0000388        0.0207494     0.200     1     4402917
M16A     1     0     16096.9500000        0.0000558        0.1015045     0.200     1     4402917
M16A     2     0      1799.9950000       -0.0000378       -0.0416081     0.200     1     4402923
M16A     2     0      1816.0000000        0.0000159        0.0463267     0.200     1     4402923
M16A     2     0      1831.9900000        0.0000139        0.0139055     0.200     1     4402923
M16A     2     0      1848.0000000        0.0000125        0.0469906     0.200     1     4402923
M16A     2     0      1863.9950000        0.0000320       -0.0010114     0.200     1     4402923
M16A     2     0      1879.9800000        0.0000055        0.0024397     0.200     1     4402923
M16A     2     0      1896.0050000        0.0000010        0.0316691     0.200     1     4402923
M16A     2     0      1911.9950000        0.0000274        0.0883931     0.200     1     4402923
M16A     2     0      1928.0100000       -0.0000149        0.0314449     0.200     1     4402923
M16A     2     0      1943.9950000        0.0000463        0.0012292     0.200     1     4402923
M16A     2     0      1960.0050000        0.0000120        0.0065504     0.200     1     4402923
M16A     2     0      1976.0000000        0.0000223        0.0296243     0.200     1     4402923
M16A     2     0      1992.0100000        0.0000274        0.0698324     0.200     1     4402923
M16A     2     0      2008.0000000        0.0000099        0.0133720     0.200     1     4402923
M16A     2     0      2023.9900000        0.0000097        0.0522554     0.200     1     4402923
M16A     2     0      2039.9950000        0.0000086        0.0353402     0.200     1     4402923
M16A     2     0      2055.9800000       -0.0000100       -0.0173659     0.200     1     4402923
M16A     2     0      2072.0050000        0.0000389        0.1313911     0.200     1     4402923
M16A     2     0      2088.0000000       -0.0000009        0.0274286     0.200     1     4402923
M16A     2     0      2104.0000000        0.0000094       -0.0476066     0.200     1     4402923
M16A     2     0      2120.0050000        0.0000082        0.0511846     0.200     1     4402923
M16A     2     0      2135.9900000        0.0000534        0.1023601     0.200     1     4402923
M16A     2     0      2151.9950000        0.0000252        0.0456713     0.200     1     4402923
M16A     2     0      2167.9850000        0.0000149        0.0133617     0.200     1     4402923
M16A     2     0      2184.0050000       -0.0000011        0.0269142     0.200     1     4402923
M16A     2     0      2200.0000000        0.0000003        0.0427401     0.200     1     4402923
M16A     2     0      2216.0000000       -0.0000059        0.0577241     0.200     1     4402923
M16A     2     0      2232.0050000        0.0000080        0.0531977     0.200     1     4402923
M16A     2     0      2248.0050000        0.0000135       -0.0173949     0.200     1     4402923
M16A     2     0      2264.0000000       -0.0000308        0.0056149     0.200     1     4402924
M16A     2     0      2280.0050000       -0.0000052        0.0474020     0.200     1     4402924
M16A     2     0      2296.0000000        0.0000140        0.0388871     0.200     1     4402924
M16A     2     0      2311.9850000        0.0000590        0.0182940     0.200     1     4402924
M16A     2     0      2327.9950000        0.0000285        0.0226063     0.200     1     4402924
M16A     2     0      2343.9950000        0.0000254       -0.0237931     0.200     1     4402924
M16A     2     0      2359.9900000        0.0000448        0.0234840     0.200     1     4402924
M16A     2     0      2375.9900000        0.0000423        0.0763183     0.200     1     4402924
M16A     2     0      2391.9950000        0.0000191        0.0342517     0.200     1     4402924
M16A     2     0      2407.9950000       -0.0000026        0.0884390     0.200     1     4402924
M16A     2     0      2424.0100000        0.0000024        0.0638386     0.200     1     4402924
M16A     2     0      2434.0000000        0.0000264       -0.0171483     0.200     1     4402925
M16A     2     0      2449.9950000        0.0000051        0.0813125     0.200     1     4402925
M16A     2     0      2465.9950000        0.0000660        0.0303719     0.200     1     4402925
M16A     2     0      2482.0100000        0.0000158        0.0189139     0.200     1     4402925
M16A     2     0      2498.0100000        0.0000015        0.0741460     0.200     1     4402925
M16A     2     0      2514.0150000        0.0000174        0.0942474     0.200     1     4402925
M16A     2     0      2530.0000000        0.0000235        0.0773657     0.200     1     4402925
M16A     2     0      2546.0000000        0.0000259        0.0498075     0.200     1     4402925
M16A     2     0      2562.0050000        0.0000537       -0.0060030     0.200     1     4402925
M16A     2     0      2577.9950000        0.0000073        0.0542521     0.200     1     4402925
M16A     2     0      2593.9950000        0.0000483        0.0667031     0.200     1     4402925
M16A     2     0      2610.0000000       -0.0000029        0.0041784     0.200     1     4402925
M16A     2     0      2626.0050000        0.0000317        0.0418493     0.200     1     4402925
M16A     2     0      2642.0000000       -0.0000010        0.0303936     0.200     1     4402925
M16A     2     0      2658.0000000        0.0000257        0.0234040     0.200     1     4402925
M16A     2     0      2673.9900000        0.0000242       -0.0216993     0.200     1     4402925
M16A     2     0      2690.0050000        0.0000140       -0.0426851     0.200     1     4402925
M16A     2     0      2706.0000000        0.0000249        0.0459099     0.200     1     4402925
M16A     2     0      2721.9950000        0.0000202        0.0215375     0.200     1     4402925
M16A     2     0      2738.0050000        0.0000158       -0.0097665     0.200     1     4402925
M16A     2     0      2754.0000000        0.0000101        0.0075546     0.200     1     4402925
M16A     2     0      2769.9950000        0.0000041       -0.0397853     0.200     1     4402925
M16A     2     0      2786.0100000        0.0000388        0.0112496     0.200     1     4402925
M16A     2     0      2801.9900000        0.0000341       -0.0217559     0.200     1     4402925
