%DAWG J2 VIIRS RSR Release V2 Band M13 with CO2 Correction
%Based upon CO2 Corrected (UW) VCST August 7, 2018 RSR Analysis (using CO2-interpolated RSO)
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017
%Detector numbering given in "Sensor" order (1st detector in along track direction is assigned #1)
%Bnd    det    SS         wvl_nm             RSR              SNR     SNR_Thresh  QF      UAID
M13      2     0      1575.9800000        0.0000002        0.0250897     0.050     1     4402832
M13      2     0      1592.0050000       -0.0000003        0.0071418     0.050     1     4402832
M13      2     0      1608.0100000       -0.0000001        0.0102037     0.050     1     4402832
M13      2     0      1623.9950000        0.0000002        0.0076765     0.050     1     4402832
M13      2     0      1640.0050000        0.0000004       -0.0000813     0.050     1     4402832
M13      2     0      1656.0050000        0.0000004       -0.0034122     0.050     1     4402832
M13      2     0      1672.0000000        0.0000000       -0.0118004     0.050     1     4402832
M13      2     0      1688.0100000        0.0000000        0.0191831     0.050     1     4402832
M13      2     0      1704.0000000        0.0000001        0.0187888     0.050     1     4402832
M13      2     0      1720.0100000        0.0000003        0.0350133     0.050     1     4402832
M13      2     0      1735.9850000        0.0000000        0.0059269     0.050     1     4402832
M13      2     0      1751.9950000        0.0000003        0.0156735     0.050     1     4402832
M13      2     0      1768.0100000        0.0000005        0.0085427     0.050     1     4402832
M13      2     0      1783.9950000        0.0000004        0.0052405     0.050     1     4402832
M13      2     0      1799.9950000        0.0000002        0.0048872     0.050     1     4402832
M13      2     0      1816.0000000       -0.0000004        0.0046813     0.050     1     4402832
M13      2     0      1831.9900000       -0.0000006       -0.0070698     0.050     1     4402832
M13      2     0      1848.0000000        0.0000000        0.0207902     0.050     1     4402832
M13      2     0      1863.9950000        0.0000000        0.0071146     0.050     1     4402832
M13      2     0      1879.9800000        0.0000003        0.0318991     0.050     1     4402832
M13      2     0      1896.0050000        0.0000005       -0.0155409     0.050     1     4402832
M13      2     0      1911.9950000        0.0000003        0.0127828     0.050     1     4402832
M13      2     0      1928.0100000       -0.0000001        0.0112466     0.050     1     4402832
M13      2     0      1943.9950000        0.0000003        0.0093334     0.050     1     4402832
M13      2     0      1960.0050000        0.0000003        0.0214108     0.050     1     4402832
M13      2     0      1976.0000000        0.0000001        0.0168950     0.050     1     4402832
M13      2     0      1992.0100000        0.0000005        0.0182739     0.050     1     4402832
