%DAWG J2 VIIRS Band Average "Fused" RSR Release V2 Band  DNBLGS
%Based upon VCST 11-13-2018 (V6) analysis (GLAMR) and DAWG V1 release (SpMA)
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017 and GLAMR RSR measurements August 2016
%Wavelength data subsampled to reduce number of data points to less than 1000 to meet LUT limits
%Band   wvl_nm         RSR
 DNBL   848.51800   0.9354183
 DNBL   848.70400   0.9364803
 DNBL   849.30900   0.9382953
 DNBL   849.82400   0.9424218
 DNBL   850.49100   0.9396446
 DNBL   850.99000   0.9415796
 DNBL   851.56800   0.9370441
 DNBL   851.74300   0.9387753
 DNBL   852.24400   0.9357343
 DNBL   852.37700   0.9305501
 DNBL   852.86000   0.9260405
 DNBL   853.39600   0.9248852
 DNBL   853.41700   0.9225541
 DNBL   854.00900   0.9212091
 DNBL   854.59900   0.9256681
 DNBL   855.17300   0.9250764
 DNBL   855.31600   0.9261044
 DNBL   855.48200   0.9228460
 DNBL   855.91300   0.9274413
 DNBL   856.49000   0.9276179
 DNBL   857.04500   0.9321225
 DNBL   857.63700   0.9306207
 DNBL   858.21100   0.9338999
 DNBL   858.35600   0.9312586
 DNBL   858.90400   0.9341225
 DNBL   859.45400   0.9296287
 DNBL   860.05500   0.9270629
 DNBL   860.20100   0.9258310
 DNBL   860.56700   0.9185402
 DNBL   860.78400   0.9187156
 DNBL   861.34600   0.9165189
 DNBL   861.38700   0.9132500
 DNBL   861.97400   0.9109943
 DNBL   862.53600   0.9089416
 DNBL   863.10500   0.9131942
 DNBL   863.28100   0.9098921
 DNBL   863.86800   0.9140297
 DNBL   864.39200   0.9156064
 DNBL   864.44600   0.9141172
 DNBL   865.01600   0.9150919
 DNBL   865.58800   0.9202733
 DNBL   865.60100   0.9175060
 DNBL   865.73900   0.9197341
 DNBL   866.28600   0.9246425
 DNBL   866.32100   0.9224468
 DNBL   866.85800   0.9256098
 DNBL   867.44200   0.9284698
 DNBL   867.61900   0.9255172
 DNBL   868.17800   0.9269654
 DNBL   868.21400   0.9184388
 DNBL   868.80900   0.9169967
 DNBL   869.37000   0.9090366
 DNBL   869.37900   0.9120195
 DNBL   869.97200   0.9097093
 DNBL   870.10600   0.9069443
 DNBL   870.58200   0.9083072
 DNBL   870.68800   0.9075003
 DNBL   871.23200   0.9029096
 DNBL   871.85100   0.8985552
 DNBL   872.52400   0.8891129
 DNBL   873.09600   0.8882338
 DNBL   873.24600   0.8866465
 DNBL   873.72200   0.8911100
 DNBL   873.82500   0.8892915
 DNBL   874.40600   0.8872795
 DNBL   874.98900   0.8839995
 DNBL   875.17600   0.8801878
 DNBL   875.78500   0.8742969
 DNBL   876.36900   0.8719230
 DNBL   876.38900   0.8678328
 DNBL   876.95700   0.8605257
 DNBL   877.55000   0.8589345
 DNBL   877.57300   0.8529630
 DNBL   877.58000   0.8405672
 DNBL   877.69300   0.8549191
 DNBL   878.26800   0.8545457
 DNBL   878.28900   0.8511811
 DNBL   878.86600   0.8491170
 DNBL   879.46100   0.8400451
 DNBL   879.67000   0.8420794
 DNBL   880.25800   0.8337096
 DNBL   880.88000   0.8321202
 DNBL   881.44600   0.8356752
 DNBL   881.44800   0.8405937
 DNBL   882.03700   0.8447799
 DNBL   882.16100   0.8492818
 DNBL   882.18000   0.8463877
 DNBL   882.74900   0.8509277
 DNBL   883.32900   0.8586741
 DNBL   883.39200   0.8513009
 DNBL   883.99600   0.8530341
 DNBL   884.14100   0.8517235
 DNBL   884.61900   0.8420670
 DNBL   884.62600   0.8552687
 DNBL   884.77400   0.8559484
 DNBL   885.37000   0.8595846
 DNBL   885.37700   0.8653792
 DNBL   885.94900   0.8590101
 DNBL   886.34000   0.8544682
 DNBL   886.56800   0.8543210
 DNBL   887.24100   0.8402495
 DNBL   887.26700   0.8315295
 DNBL   887.90300   0.8001558
 DNBL   888.58100   0.7567668
 DNBL   888.58800   0.7527589
 DNBL   889.16700   0.7065053
 DNBL   889.30900   0.6975933
 DNBL   889.34600   0.6930315
 DNBL   889.91700   0.6422462
 DNBL   890.53100   0.5824031
 DNBL   890.64500   0.5699046
 DNBL   891.25100   0.5000104
 DNBL   891.83600   0.4211850
 DNBL   892.57000   0.3317362
 DNBL   893.13100   0.2719646
 DNBL   893.30200   0.2562389
 DNBL   893.88600   0.2040601
 DNBL   894.45900   0.1672853
 DNBL   894.54100   0.1591214
 DNBL   894.61200   0.1516372
 DNBL   895.24300   0.1139620
 DNBL   895.81400   0.0871222
 DNBL   896.58800   0.0619178
 DNBL   897.12600   0.0457464
 DNBL   897.27300   0.0429450
 DNBL   897.90100   0.0330039
 DNBL   898.48300   0.0250193
 DNBL   899.11600   0.0204318
 DNBL   899.25200   0.0195233
 DNBL   899.82900   0.0156354
 DNBL   900.15000   0.0132732
 DNBL   900.57400   0.0119116
 DNBL   901.14800   0.0100423
 DNBL   901.30000   0.0095831
 DNBL   901.92300   0.0080109
 DNBL   902.51900   0.0066627
 DNBL   902.64100   0.0069071
 DNBL   903.27000   0.0057585
 DNBL   903.87200   0.0049589
 DNBL   904.20500   0.0044649
 DNBL   904.52100   0.0040986
 DNBL   904.71200   0.0039236
 DNBL   905.35500   0.0032902
 DNBL   905.96300   0.0028088
 DNBL   906.54300   0.0030006
 DNBL   907.34300   0.0022637
 DNBL   908.26800   0.0018065
 DNBL   909.43400   0.0012733
 DNBL   910.12700   0.0010320
 DNBL   911.42800   0.0007762
 DNBL   912.16300   0.0006120
 DNBL   913.11200   0.0004811
 DNBL   914.24300   0.0003079
 DNBL   915.47700   0.0002573
 DNBL   916.31700   0.0002075
 DNBL   917.04700   0.0001745
 DNBL   918.40900   0.0001508
 DNBL   926.99600   1.0000000E-10
 DNBL   941.99800   1.0000000E-10
 DNBL   956.99850   1.0000000E-10
 DNBL   972.00050   1.0000000E-10
 DNBL   986.99100   1.0000000E-10
 DNBL  1002.00000   1.0000000E-10
 DNBL  1017.00000   1.0000000E-10
 DNBL  1031.99500   1.0000000E-10
 DNBL  1047.00500   1.0000000E-10
 DNBL  1062.00500   1.0000000E-10
 DNBL  1076.99000   1.0000000E-10
 DNBL  1091.99000   1.0000000E-10
 DNBL  1106.99500   1.0000000E-10
