%DAWG J2 VIIRS Band Average "Fused" RSR Release V2 Band      I1
%Based upon VCST 11-13-2018 (V6) analysis (GLAMR) and DAWG V1 release (SpMA)
%Using J2 VIIRS FP-15,-16 RSR Measurements at Raytheon El Segundo, May - October 2017 and GLAMR RSR measurements August 2016
%Band   wvl_nm         RSR
   I1   686.70500   0.0178309
   I1   686.74300   0.0177895
   I1   687.18700   0.0135410
   I1   687.57800   0.0109263
   I1   687.58800   0.0108088
   I1   688.27700   0.0076077
   I1   688.68400   0.0062870
   I1   688.75600   0.0062213
   I1   689.15400   0.0050021
   I1   689.59200   0.0040104
   I1   690.24500   0.0030089
   I1   690.62800   0.0024541
   I1   690.68600   0.0024776
   I1   691.11000   0.0019451
   I1   691.65500   0.0015572
   I1   691.80800   0.0015380
   I1   692.23700   0.0012582
   I1   692.61100   0.0010808
   I1   692.64900   0.0011502
   I1   693.08900   0.0009085
   I1   693.48300   0.0007746
   I1   693.51100   0.0008658
   I1   693.81200   0.0007010
   I1   694.20300   0.0005367
   I1   694.26600   0.0005654
   I1   694.58200   0.0004495
   I1   694.65700   0.0004777
   I1   694.68900   0.0005305
   I1   695.06200   0.0004145
   I1   695.48700   0.0003597
   I1   695.78000   0.0003361
   I1   696.22400   0.0002766
   I1   696.60800   0.0002478
   I1   696.70700   0.0002458
   I1   697.16300   0.0002349
   I1   697.79300   0.0002134
   I1   698.25000   0.0001781
   I1   701.00400   7.8595560E-05
   I1   706.99850   1.0000000E-10
   I1   712.99900   1.0000000E-10
   I1   719.00250   1.0000000E-10
   I1   724.99500   1.0000000E-10
   I1   730.50900   1.0000000E-10
   I1   735.99450   1.0000000E-10
   I1   741.17800  -1.2714000E-03
   I1   741.36600  -1.0514000E-03
   I1   741.73400  -1.0608000E-03
   I1   741.77200  -1.0928000E-03
   I1   742.21800  -1.0098000E-03
   I1   742.74800  -1.2652000E-03
   I1   743.26100  -1.2352000E-03
   I1   744.16800  -9.8940000E-04
   I1   744.61400  -1.2969000E-03
   I1   745.12400  -1.2456000E-03
   I1   745.54000  -9.7940000E-04
   I1   746.10300  -1.0842000E-03
   I1   746.57600  -1.1223000E-03
   I1   747.26900  -1.0339000E-03
   I1   747.74500  -1.1031000E-03
   I1   747.79500  -9.7040000E-04
   I1   748.25800  -1.1234000E-03
   I1   749.19100  -1.2910000E-03
   I1   750.13300  -1.0684000E-03
   I1   750.63100  -1.2952000E-03
   I1   751.10300  -1.1197000E-03
   I1   752.88500  -1.1636000E-03
   I1   753.79600  -1.1536000E-03
   I1   758.00350   1.0000000E-10
   I1   763.49850   1.0000000E-10
   I1   769.00150   1.0000000E-10
   I1   774.49650   1.0000000E-10
   I1   780.00650   1.0000000E-10
   I1   785.49300   1.0000000E-10
   I1   790.99350   1.0000000E-10
   I1   796.50400   1.0000000E-10
   I1   801.99750   1.0000000E-10
   I1   807.49750   1.0000000E-10
   I1   813.00100   1.0000000E-10
   I1   818.49850   1.0000000E-10
   I1   824.00050   1.0000000E-10
   I1   829.49950   1.0000000E-10
   I1   834.99550   1.0000000E-10
   I1   840.49650   1.0000000E-10
   I1   845.99250   1.0000000E-10
   I1   847.42000  -2.3630000E-04
   I1   855.31600  -4.7470000E-04
   I1   858.34600  -4.4950000E-04
   I1   858.82600  -4.4540000E-04
   I1   858.90200  -4.5880000E-04
   I1   862.53500  -4.9110000E-04
   I1   863.10500  -4.4510000E-04
   I1   863.27200  -4.6260000E-04
   I1   864.44600  -4.7880000E-04
   I1   865.73900  -6.0560000E-04
   I1   867.44100  -4.4860000E-04
   I1   870.58200  -4.5510000E-04
   I1   871.23000  -4.7790000E-04
   I1   873.82500  -5.1190000E-04
   I1   875.16000  -5.1990000E-04
   I1   875.78500  -5.6270000E-04
   I1   876.38900  -4.7770000E-04
   I1   877.54800  -5.1490000E-04
   I1   878.86600  -4.7890000E-04
   I1   878.99450   1.0000000E-10
   I1   884.50150   1.0000000E-10
   I1   890.00400   1.0000000E-10
   I1   895.50150   1.0000000E-10
   I1   900.98950   1.0000000E-10
   I1   906.50200   1.0000000E-10
   I1   911.99850   1.0000000E-10
   I1   917.50650   1.0000000E-10
   I1   923.00250   1.0000000E-10
   I1   928.50450   1.0000000E-10
   I1   934.00750   1.0000000E-10
   I1   939.50050   1.0000000E-10
   I1   945.01000   1.0000000E-10
   I1   950.49150   1.0000000E-10
   I1   955.99850   1.0000000E-10
   I1   961.50450   1.0000000E-10
   I1   967.00100   1.0000000E-10
   I1   972.50050   1.0000000E-10
   I1   977.99800   1.0000000E-10
   I1   983.49900   1.0000000E-10
   I1   989.00050   1.0000000E-10
   I1   994.49550   1.0000000E-10
   I1   999.99700   1.0000000E-10
   I1  1005.49500   1.0000000E-10
   I1  1011.00000   1.0000000E-10
   I1  1016.50000   1.0000000E-10
   I1  1022.01000   1.0000000E-10
   I1  1027.49500   1.0000000E-10
   I1  1032.99500   1.0000000E-10
   I1  1038.50000   1.0000000E-10
   I1  1043.99000   1.0000000E-10
   I1  1049.50000   1.0000000E-10
   I1  1054.99500   1.0000000E-10
   I1  1060.50500   1.0000000E-10
   I1  1066.00000   1.0000000E-10
   I1  1071.50500   1.0000000E-10
   I1  1076.99000   1.0000000E-10
   I1  1082.50500   1.0000000E-10
   I1  1088.01000   1.0000000E-10
   I1  1093.50500   1.0000000E-10
   I1  1099.00000   1.0000000E-10
   I1  1104.49500   1.0000000E-10
